fecha,tipo,lat,lon,precio,superficie_total,superficie_cubierta,ambientes,barrio
2018-03-25,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-03-25,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-03-25,departamento,-34.54602051,-58.46477127,245000.0,60.0,53.0,2.0,NUÑEZ
2018-03-25,departamento,-34.546653899999995,-58.467684,108000.0,32.0,32.0,2.0,NUÑEZ
2018-03-25,departamento,-34.5506735,-58.4689499,669000.0,138.0,122.0,,NUÑEZ
2018-03-26,departamento,-34.54508189999999,-58.4604879,320000.0,65.0,60.0,3.0,NUÑEZ
2018-03-27,departamento,-34.547574,-58.46520699999999,145000.0,,39.0,2.0,NUÑEZ
2018-03-28,departamento,-34.542750299999994,-58.46014520000001,463000.0,88.0,82.0,3.0,NUÑEZ
2018-03-28,departamento,-34.55528579999999,-58.466639199999996,199000.0,51.0,45.0,2.0,NUÑEZ
2018-03-28,departamento,-34.542750299999994,-58.46014520000001,630000.0,229.0,142.0,2.0,NUÑEZ
2018-03-28,departamento,-34.54853189999999,-58.45672020000001,540000.0,100.0,94.0,3.0,NUÑEZ
2018-03-28,departamento,-34.548782,-58.46559499999999,138000.0,45.0,42.0,2.0,NUÑEZ
2018-03-29,departamento,-34.54878235,-58.46559525,138000.0,45.0,42.0,1.0,NUÑEZ
2018-03-30,departamento,-34.5394289,-58.467354,205000.0,70.0,67.0,3.0,NUÑEZ
2018-03-30,departamento,-34.541802681,-58.463600237,210000.0,50.0,50.0,2.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,272551.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,272551.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,297428.0,75.0,57.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,297428.0,75.0,57.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,290445.0,75.0,57.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,290445.0,75.0,57.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,394828.0,136.0,26.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,394828.0,136.0,26.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,377944.0,110.0,108.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,377944.0,110.0,108.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,330821.0,102.0,87.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,330821.0,102.0,87.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,352007.0,102.0,87.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,352007.0,102.0,87.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,405727.0,147.0,113.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,405727.0,147.0,113.0,4.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,357765.0,128.0,87.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,357765.0,128.0,87.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,280746.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,280746.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,267152.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,267152.0,91.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,274792.0,100.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,274792.0,100.0,83.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,260144.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,260144.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,256803.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,256803.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,253072.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,253072.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-03-30,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-03-30,ph,-34.5529991,-58.4608745,238000.0,111.0,110.0,5.0,NUÑEZ
2018-03-30,departamento,-34.549478,-58.455028799999994,179000.0,45.0,40.0,2.0,NUÑEZ
2018-03-30,departamento,-34.5503246,-58.467662,135000.0,36.0,30.0,1.0,NUÑEZ
2018-03-30,departamento,-34.550986328899995,-58.453772271400005,189000.0,40.0,40.0,2.0,NUÑEZ
2018-03-30,departamento,-34.539975,-58.466679799999994,125000.0,42.0,37.0,1.0,NUÑEZ
2018-03-30,departamento,-34.5530651,-58.46773100000001,118000.0,35.0,31.0,1.0,NUÑEZ
2018-03-30,departamento,-34.5504398211,-58.4676442921,210000.0,60.0,50.0,2.0,NUÑEZ
2018-03-30,ph,-34.555448299999995,-58.465436600000004,390000.0,211.0,160.0,,NUÑEZ
2018-03-30,departamento,-34.540527399999995,-58.4641752,245000.0,70.0,53.0,2.0,NUÑEZ
2018-03-30,departamento,-34.5405738,-58.4642553,247000.0,67.0,53.0,2.0,NUÑEZ
2018-03-30,departamento,-34.5405738,-58.4642553,286000.0,67.0,53.0,2.0,NUÑEZ
2018-03-30,departamento,-34.5540883875,-58.463998125399996,150000.0,70.0,70.0,3.0,NUÑEZ
2018-03-30,departamento,-34.547779,-58.462425,145000.0,47.0,47.0,3.0,NUÑEZ
2018-03-30,local,-34.549802,-58.465866000000005,1200000.0,720.0,720.0,,NUÑEZ
2018-03-30,ph,-34.543874,-58.462663,325000.0,120.0,120.0,5.0,NUÑEZ
2018-03-31,departamento,-34.540112,-58.468543000000004,205000.0,62.0,58.0,3.0,NUÑEZ
2018-03-31,departamento,-34.554653,-58.467473999999996,105000.0,36.0,36.0,1.0,NUÑEZ
2018-03-31,departamento,-34.554653,-58.467473999999996,180000.0,64.0,64.0,3.0,NUÑEZ
2018-04-01,departamento,-34.54508189999999,-58.4604879,340000.0,65.0,65.0,3.0,NUÑEZ
2018-04-01,departamento,-34.5484371,-58.4573084,297000.0,47.0,40.0,2.0,NUÑEZ
2018-04-01,departamento,-34.5484371,-58.4573084,297000.0,47.0,40.0,2.0,NUÑEZ
2018-04-01,departamento,-34.5484371,-58.4573084,297000.0,47.0,40.0,2.0,NUÑEZ
2018-04-01,departamento,-34.543068100000006,-58.461844299999996,360000.0,82.0,76.0,2.0,NUÑEZ
2018-04-01,departamento,-34.5394289,-58.467354,204000.0,71.0,67.0,3.0,NUÑEZ
2018-04-03,departamento,-34.543960799999994,-58.462598,115000.0,46.0,38.0,3.0,NUÑEZ
2018-04-03,departamento,-34.543960799999994,-58.462598,115000.0,46.0,38.0,3.0,NUÑEZ
2018-04-04,departamento,-34.546843599999995,-58.457342700000005,450000.0,123.0,108.0,4.0,NUÑEZ
2018-04-04,ph,-34.5469250626,-58.4615197603,95000.0,35.0,35.0,2.0,NUÑEZ
2018-04-04,departamento,-34.5469250626,-58.4615197603,95000.0,35.0,35.0,2.0,NUÑEZ
2018-04-04,departamento,-34.542750299999994,-58.46014520000001,140000.0,40.0,37.0,1.0,NUÑEZ
2018-04-05,casa,-34.55243301,-58.46418381,,,110.0,2.0,NUÑEZ
2018-04-05,departamento,-34.55057144,-58.46055603,,,110.0,1.0,NUÑEZ
2018-04-05,departamento,-34.55057144,-58.46055603,,,110.0,1.0,NUÑEZ
2018-04-05,casa,-34.5516777,-58.46472168,,,110.0,2.0,NUÑEZ
2018-04-05,departamento,-34.55131912,-58.46203995,,,110.0,1.0,NUÑEZ
2018-04-05,casa,-34.54592514,-58.45977783,270000.0,,100.0,2.0,NUÑEZ
2018-04-05,casa,-34.54634476,-58.46084595,,,83.0,2.0,NUÑEZ
2018-04-05,casa,-34.54592514,-58.45977783,270000.0,,100.0,2.0,NUÑEZ
2018-04-05,departamento,-34.53609085,-58.46720123,220000.0,,70.0,2.0,NUÑEZ
2018-04-05,local,-34.55131912,-58.46203995,,,,,NUÑEZ
2018-04-05,casa,-34.5526001,-58.4648515,,,110.0,1.0,NUÑEZ
2018-04-05,local,-34.55243301,-58.46418381,,,,,NUÑEZ
2018-04-05,local,-34.55131912,-58.46203995,,,,,NUÑEZ
2018-04-05,departamento,-34.53609085,-58.46720123,239000.0,,72.0,2.0,NUÑEZ
2018-04-05,casa,-34.54127502,-58.467269900000005,560000.0,,247.0,4.0,NUÑEZ
2018-04-05,casa,-34.54634476,-58.46084595,,,83.0,2.0,NUÑEZ
2018-04-05,casa,-34.54134369,-58.47103119,,,260.0,4.0,NUÑEZ
2018-04-05,casa,-34.54592514,-58.45977783,270000.0,,100.0,2.0,NUÑEZ
2018-04-05,casa,-34.5526001,-58.4648515,,,110.0,1.0,NUÑEZ
2018-04-05,departamento,-34.53609085,-58.46720123,239000.0,,72.0,2.0,NUÑEZ
2018-04-05,departamento,-34.540411999999996,-58.464453000000006,480000.0,223.0,112.0,5.0,NUÑEZ
2018-04-06,ph,-34.550482,-58.4588397,320000.0,78.0,68.0,3.0,NUÑEZ
2018-04-06,departamento,-34.5529563,-58.457531,375000.0,85.0,80.0,3.0,NUÑEZ
2018-04-06,departamento,-34.5511346815,-58.470490715100006,160000.0,48.0,42.0,2.0,NUÑEZ
2018-04-06,departamento,-34.538047640900004,-58.4656082981,115000.0,38.0,38.0,2.0,NUÑEZ
2018-04-06,departamento,-34.5494454688,-58.458423666499996,178000.0,53.0,50.0,,NUÑEZ
2018-04-07,departamento,-34.542750299999994,-58.46014520000001,135000.0,47.0,43.0,1.0,NUÑEZ
2018-04-07,departamento,-34.554797,-58.4647514,322000.0,,85.0,4.0,NUÑEZ
2018-04-07,departamento,-34.5557484,-58.4618938,150000.0,41.0,37.0,1.0,NUÑEZ
2018-04-07,departamento,-34.5519464,-58.472077500000005,264000.0,84.0,71.0,3.0,NUÑEZ
2018-04-07,departamento,-34.5482144,-58.4570902,,138.0,138.0,4.0,NUÑEZ
2018-04-07,departamento,-34.5482144,-58.4570902,,178.0,170.0,5.0,NUÑEZ
2018-04-07,departamento,-34.5482144,-58.4570902,,178.0,170.0,5.0,NUÑEZ
2018-04-07,departamento,-34.5482144,-58.4570902,,136.0,125.0,4.0,NUÑEZ
2018-04-07,departamento,-34.5557484,-58.4618938,150000.0,41.0,37.0,1.0,NUÑEZ
2018-04-07,departamento,-34.5534729,-58.463109499999995,209000.0,52.0,51.0,2.0,NUÑEZ
2018-04-07,departamento,-34.5534729,-58.463109499999995,209000.0,52.0,51.0,2.0,NUÑEZ
2018-04-07,departamento,-34.552453299999996,-58.456641000000005,770000.0,140.0,140.0,4.0,NUÑEZ
2018-04-07,departamento,-34.5445339675,-58.4695522358,175000.0,58.0,58.0,3.0,NUÑEZ
2018-04-07,departamento,-34.537751559600004,-58.4657443201,300000.0,92.0,90.0,3.0,NUÑEZ
2018-04-07,departamento,-34.537751559600004,-58.4657443201,300000.0,92.0,90.0,3.0,NUÑEZ
2018-04-07,departamento,-34.537751559600004,-58.4657443201,300000.0,92.0,90.0,3.0,NUÑEZ
2018-04-07,departamento,-34.5452081,-58.47072420000001,160000.0,55.0,50.0,3.0,NUÑEZ
2018-04-07,departamento,-34.550529600000004,-58.453074699999995,360000.0,121.0,82.0,4.0,NUÑEZ
2018-04-07,casa,-34.544967,-58.468278299999994,349000.0,188.0,122.0,4.0,NUÑEZ
2018-04-07,departamento,-34.551221000000005,-58.467074,135000.0,,31.0,1.0,NUÑEZ
2018-04-07,departamento,-34.5503456,-58.45530600000001,330000.0,92.0,83.0,4.0,NUÑEZ
2018-04-07,ph,-34.541033,-58.472983,335000.0,134.0,134.0,4.0,NUÑEZ
2018-04-08,departamento,-34.548971,-58.46605400000001,104000.0,45.0,45.0,2.0,NUÑEZ
2018-04-08,departamento,-34.5496622,-58.4673868,213000.0,66.0,60.0,2.0,NUÑEZ
2018-04-08,departamento,-34.540583000000005,-58.462098,225000.0,58.0,58.0,3.0,NUÑEZ
2018-04-08,departamento,-34.5565055,-58.46548979999999,259900.0,79.0,60.0,3.0,NUÑEZ
2018-04-08,departamento,-34.5524164,-58.4565521,138000.0,34.0,30.0,1.0,NUÑEZ
2018-04-10,departamento,-34.5557484,-58.4618938,130000.0,42.0,42.0,1.0,NUÑEZ
2018-04-10,departamento,-34.54812929999999,-58.45971850000001,110000.0,30.0,30.0,2.0,NUÑEZ
2018-04-10,casa,-34.541188500000004,-58.4669348,460000.0,215.0,180.0,5.0,NUÑEZ
2018-04-10,departamento,-34.552398700000005,-58.4566252,750000.0,,145.0,4.0,NUÑEZ
2018-04-10,departamento,-34.5545826,-58.46039920000001,435000.0,110.0,106.0,4.0,NUÑEZ
2018-04-12,departamento,-34.55147171,-58.45414352,112000.0,38.0,38.0,1.0,NUÑEZ
2018-04-12,departamento,-34.542750299999994,-58.46014520000001,480000.0,120.0,112.0,4.0,NUÑEZ
2018-04-12,departamento,-34.5428653,-58.4620212,219000.0,58.0,51.0,2.0,NUÑEZ
2018-04-12,departamento,-34.554534600000004,-58.4715914,253000.0,83.0,68.0,3.0,NUÑEZ
2018-04-12,ph,-34.5561629,-58.47004200000001,170000.0,,47.0,3.0,NUÑEZ
2018-04-12,ph,-34.555448299999995,-58.465436600000004,420000.0,211.0,160.0,,NUÑEZ
2018-04-12,departamento,-34.5394841,-58.469778000000005,164900.0,55.0,55.0,,NUÑEZ
2018-04-12,departamento,-34.551790000000004,-58.455688,217000.0,,55.0,3.0,NUÑEZ
2018-04-12,departamento,-34.540112,-58.468543000000004,205000.0,,63.0,3.0,NUÑEZ
2018-04-12,departamento,-34.550515000000004,-58.456081000000005,239000.0,69.0,62.0,3.0,NUÑEZ
2018-04-12,departamento,-34.552129,-58.46838,145000.0,36.0,36.0,1.0,NUÑEZ
2018-04-12,departamento,-34.552129,-58.46838,160000.0,44.0,44.0,1.0,NUÑEZ
2018-04-12,departamento,-34.552129,-58.46838,235000.0,60.0,60.0,2.0,NUÑEZ
2018-04-12,departamento,-34.552129,-58.46838,165000.0,43.0,43.0,1.0,NUÑEZ
2018-04-13,departamento,-34.5489569387,-58.4558371609,140000.0,35.0,30.0,,NUÑEZ
2018-04-13,departamento,-34.5489569387,-58.4558371609,140000.0,35.0,30.0,,NUÑEZ
2018-04-13,casa,-34.5385553,-58.470647,850000.0,480.0,480.0,,NUÑEZ
2018-04-13,departamento,-34.544451,-58.4605983,330000.0,82.0,62.0,3.0,NUÑEZ
2018-04-13,departamento,-34.544451,-58.4605983,330000.0,82.0,62.0,3.0,NUÑEZ
2018-04-13,departamento,-34.5521882476,-58.457630537600004,385000.0,82.0,73.0,3.0,NUÑEZ
2018-04-14,departamento,-34.54307,-58.46258589999999,140250.0,42.0,42.0,1.0,NUÑEZ
2018-04-14,departamento,-34.54307,-58.46258589999999,310200.0,94.0,94.0,3.0,NUÑEZ
2018-04-14,departamento,-34.54307,-58.46258589999999,198000.0,60.0,60.0,2.0,NUÑEZ
2018-04-14,departamento,-34.547666799999995,-58.456398899999996,3300000.0,475.0,475.0,7.0,NUÑEZ
2018-04-14,departamento,-34.548059,-58.4558022,2500000.0,286.0,286.0,4.0,NUÑEZ
2018-04-14,departamento,-34.540045899999996,-58.4656591,168000.0,42.0,36.0,1.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,272551.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,272551.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,297428.0,75.0,57.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,297428.0,75.0,57.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,290445.0,75.0,57.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,290445.0,75.0,57.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,394828.0,136.0,26.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,394828.0,136.0,26.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,377944.0,110.0,108.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,377944.0,110.0,108.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,330821.0,102.0,87.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,330821.0,102.0,87.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,352007.0,102.0,87.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,352007.0,102.0,87.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,405727.0,147.0,113.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,405727.0,147.0,113.0,4.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,357765.0,128.0,87.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,357765.0,128.0,87.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,280746.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,280746.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,267152.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,267152.0,91.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,274792.0,100.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,274792.0,100.0,83.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,260144.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,260144.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,256803.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,256803.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,253072.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,253072.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-04-14,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-04-15,departamento,-34.54307,-58.46258589999999,147000.0,45.0,45.0,1.0,NUÑEZ
2018-04-15,departamento,-34.54307,-58.46258589999999,145600.0,45.0,45.0,1.0,NUÑEZ
2018-04-15,departamento,-34.5570145,-58.4680277,,86.0,86.0,,NUÑEZ
2018-04-15,departamento,-34.5519249,-58.4636549,155000.0,42.0,39.0,2.0,NUÑEZ
2018-04-15,departamento,-34.550292999999996,-58.4552561,127000.0,33.0,31.0,2.0,NUÑEZ
2018-04-15,departamento,-34.5488950817,-58.4557942455,140000.0,35.0,30.0,1.0,NUÑEZ
2018-04-15,departamento,-34.540045,-58.465658999999995,168000.0,,36.0,1.0,NUÑEZ
2018-04-15,departamento,-34.540334,-58.473485,280000.0,,45.0,2.0,NUÑEZ
2018-04-15,departamento,-34.540549,-58.474194999999995,335000.0,76.0,67.0,3.0,NUÑEZ
2018-04-15,departamento,-34.542367999999996,-58.463572,200000.0,50.0,50.0,2.0,NUÑEZ
2018-04-16,departamento,-34.5517519,-58.468209400000006,199900.0,51.0,46.0,,NUÑEZ
2018-04-16,departamento,-34.5412916,-58.464117599999994,,405.0,299.0,7.0,NUÑEZ
2018-04-16,departamento,-34.554744,-58.464833,264000.0,68.0,68.0,3.0,NUÑEZ
2018-04-17,departamento,-34.55072784,-58.46533203,128000.0,59.0,53.0,2.0,NUÑEZ
2018-04-17,departamento,-34.5376925,-58.4659103,230000.0,,,,NUÑEZ
2018-04-17,departamento,-34.549229499999996,-58.4542377,175000.0,72.0,72.0,3.0,NUÑEZ
2018-04-17,departamento,-34.549229499999996,-58.4542377,175000.0,72.0,72.0,3.0,NUÑEZ
2018-04-18,departamento,-34.549166899999996,-58.4620066,2000000.0,529.0,400.0,5.0,NUÑEZ
2018-04-18,departamento,-34.5524164,-58.4565521,79000.0,30.0,30.0,1.0,NUÑEZ
2018-04-18,departamento,-34.5503506,-58.455375,200000.0,64.0,57.0,3.0,NUÑEZ
2018-04-18,departamento,-34.554672,-58.464195700000005,218000.0,46.0,44.0,2.0,NUÑEZ
2018-04-19,departamento,-34.537476,-58.468538,460000.0,274.0,174.0,5.0,NUÑEZ
2018-04-19,departamento,-34.552727000000004,-58.465787,162000.0,50.0,44.0,2.0,NUÑEZ
2018-04-19,departamento,-34.552727000000004,-58.465787,264000.0,68.0,63.0,2.0,NUÑEZ
2018-04-19,departamento,-34.5506517,-58.468457799999996,669000.0,138.0,122.0,,NUÑEZ
2018-04-19,departamento,-34.551160100000004,-58.466181799999994,409000.0,98.0,93.0,,NUÑEZ
2018-04-20,departamento,-34.5540349,-58.460048,430000.0,130.0,120.0,4.0,NUÑEZ
2018-04-20,departamento,-34.554321200000004,-58.4668443,220000.0,92.0,55.0,3.0,NUÑEZ
2018-04-20,departamento,-34.55528579999999,-58.466639199999996,290000.0,73.0,63.0,3.0,NUÑEZ
2018-04-20,departamento,-34.553528716,-58.4584665807,252000.0,60.0,56.0,3.0,NUÑEZ
2018-04-21,departamento,-34.551495,-58.469692,162000.0,63.0,60.0,3.0,NUÑEZ
2018-04-21,departamento,-34.552129,-58.46838,245000.0,66.0,66.0,2.0,NUÑEZ
2018-04-21,departamento,-34.552129,-58.46838,130000.0,36.0,36.0,1.0,NUÑEZ
2018-04-21,departamento,-34.551887,-58.470496,173000.0,56.0,56.0,3.0,NUÑEZ
2018-04-21,departamento,-34.5505001,-58.46810309999999,299425.0,94.0,77.0,3.0,NUÑEZ
2018-04-21,departamento,-34.554427399999994,-58.463438100000005,218000.0,46.0,46.0,2.0,NUÑEZ
2018-04-21,departamento,-34.554672,-58.464195700000005,218000.0,46.0,46.0,2.0,NUÑEZ
2018-04-21,departamento,-34.5514696,-58.467834700000004,247000.0,65.0,65.0,2.0,NUÑEZ
2018-04-21,departamento,-34.5412916,-58.464117599999994,,404.0,298.0,5.0,NUÑEZ
2018-04-21,departamento,-34.554672,-58.464195700000005,258000.0,46.0,46.0,2.0,NUÑEZ
2018-04-21,departamento,-34.540045899999996,-58.4656591,162500.0,42.0,36.0,1.0,NUÑEZ
2018-04-21,departamento,-34.53961629999999,-58.4684284,190000.0,40.0,35.0,2.0,NUÑEZ
2018-04-21,departamento,-34.553469349299995,-58.4598233349,176000.0,38.0,34.0,1.0,NUÑEZ
2018-04-21,departamento,-34.554018299999996,-58.4600934,147000.0,51.0,47.0,1.0,NUÑEZ
2018-04-22,casa,-34.5392979664,-58.467409188699996,1300000.0,460.0,430.0,6.0,NUÑEZ
2018-04-22,departamento,-34.5371736,-58.468785,110000.0,,,,NUÑEZ
